SMILES,Name,pIC50,predicted_pIC50
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCC(=O)N1Cc2ccccc2C1,CHEMBL493544,8.0,7.005463866741274
O=C(CNC1CCCCCC1)N1CCC[C@H]1B(O)O,CHEMBL196933,8.10790539730952,6.998542656728554
Brc1nc2n(n1)CC(c1cc3ccccc3o1)=NN2,CHEMBL4246951,4.549763136269044,5.630835653729892
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,CHEMBL376359,8.205669323657581,7.4490843184091275
O=C([C@@H]1C[C@H](N2CCN(c3nc4ccncc4o3)CC2)CN1)N1CCC(F)(F)C1,CHEMBL475573,8.130768280269024,8.197255963942814
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2,CHEMBL591118,8.167491087293763,7.609032997679683
CCOc1ccc(C(=O)/C=C/c2cc(Cl)c(OC)cc2OC)cc1,CHEMBL5439710,4.0,4.6390140952496335
Cc1ccc(-c2c(COCc3ccc(C(=O)O)cc3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,CHEMBL4059815,8.142667503568731,7.840937707993476
CCC(NC(=O)CCNCC(=O)N1CCC[C@H]1C#N)c1ccccc1,CHEMBL201695,6.349692476868063,6.450909761629618
N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(F)c(F)[nH]c2c1=O,CHEMBL4164893,8.903089986991944,8.335278523518086
CC(C)COCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,CHEMBL378709,6.342944147142896,6.204725083837241
Cl.Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2Cl)n(C)c1=O,CHEMBL1288260,7.552841968657781,7.653678542412653
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@H]1C(=O)N(C)C,CHEMBL260198,5.958607314841775,7.797047235703071
CN(C(=O)c1ccno1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683106,6.920818753952375,7.219701798711817
N#C[C@@H]1CCCN1C(=O)CNCCCc1ccccc1,CHEMBL96890,6.308918507877031,6.411241369501417
N#C[C@@H]1CCCN1C(=O)CNCCC(=O)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1,CHEMBL372746,6.170053304058364,6.91165926426693
N#C[C@@H]1CCCC1C(=O)CNC12CC3CC(CC(C3)C1)C2,CHEMBL179771,6.455931955649724,5.777254924432794
N[C@@H](CC(=O)N1CCN2C(=O)N(Cc3ccccc3)CC2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,CHEMBL1276650,6.522878745280337,6.296764282478345
Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)C4[C@H](C#N)CC[C@@H]4F)C3)cc2)o1,CHEMBL249602,8.275724130399212,7.699978291661647
Cc1nc(C(=O)N2CCOCC2)cc(-c2ccc(F)cc2)c1CN,CHEMBL1688417,4.301029995663981,4.950141087097885
O=C(CNC1CCCCCCC1)N1CCC[C@H]1B(O)O,CHEMBL382974,7.568636235841012,6.998542656728554
COc1cc(O)c(Cl)cc1/C=C/C(=O)c1ccc(O)c([N+](=O)[O-])c1,CHEMBL5407794,5.34102158188017,4.600840173602422
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1.Cl,CHEMBL1929388,7.886056647693163,8.133397849624073
COc1cc2c(cc1OC)C(C(C)C)N(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2,CHEMBL192116,7.327902142064282,7.435376401687087
N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc(Cl)c(Cl)cc1Cl,CHEMBL5280469,7.301029995663981,7.8349628593290275
NCCCC[C@H](N)C(=O)N1CCCCC1,CHEMBL461506,3.6948647146029217,3.3712143437813773
N#Cc1cccc(CNCC[C@H](N)C(=O)N2CCCCC2)c1,CHEMBL330600,3.8794260687941504,3.70885965878911
Cn1c(=O)n(CC(=O)N2CCN(c3ccccn3)CC2)c(=O)c2sc(N)nc21,CHEMBL5268865,6.482804102050025,6.826007824016413
N#Cc1ccc(N[C@@H]2CNC(C(=O)N3CCC[C@H]3C#N)C2)cc1C#N,CHEMBL456420,9.886056647693165,9.05515668192926
O=C([C@@H]1C[C@H](N2CCN(c3nc4cc(Cl)ccc4[nH]3)CC2)CN1)N1CCSC1,CHEMBL2058761,9.229147988357855,9.024643802645885
Cn1cncc1C(=O)NCC(=O)N1CCC[C@H]1C#N,CHEMBL3233564,4.0,4.51380817926037
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cccc(C(=O)O)c21,CHEMBL2147189,7.142667503568731,7.312567624147169
N[C@H](Cc1cc(F)c(F)cc1F)C1CCN(C(=O)c2cnc3ncccn23)CC1,CHEMBL485125,7.568636235841012,7.33085858661908
CO[C@H]1CC[C@](CN)(c2ccccc2)CC1,CHEMBL3112963,4.221848749616356,5.3794738961236055
Cc1ccc(S(=O)(=O)N2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,CHEMBL534960,6.301029995663981,7.269694780334429
OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL257839,6.376750709602099,5.587413816837534
C[C@]1(N2Cc3cn(S(=O)(=O)NC(=O)OCc4ccccc4)nc3C2)CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,CHEMBL3970322,8.05551732784983,7.645996795165753
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1cn3ccccc3n1)c(=O)n2C,CHEMBL1951610,8.0,8.295974905641396
Cc1cccc(C)c1N1C(=O)c2ccc(O)cc2C1=O,CHEMBL424612,4.130181792020672,3.964135391928262
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1c(F)cc(F)cc1F,CHEMBL394834,7.060480747381382,6.657814133152098
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,CHEMBL3911786,5.301029995663981,6.989266816850622
C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccccc1,CHEMBL217388,6.552841968657781,5.314908841674945
CC(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL188643,7.00436480540245,7.151499137599284
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C(F)(F)F)c1c2=O,CHEMBL3687977,7.562249437179612,7.8010218997832235
CCCc1nc2ccc(OCC(N)=O)cc2c(-c2ccccc2)c1CN,CHEMBL4101425,6.292429823902063,6.054669926117352
CCCC[C@H]1CN(c2cc(OC)cc(C(F)(F)F)c2)CC[C@H]1N,CHEMBL234045,5.6777807052660805,5.211387385019075
CC(C)c1cccc(C(C)C)c1N1C(=O)c2c(F)c(F)c(F)c(F)c2C1=S,CHEMBL151999,4.517126416391246,4.649623780218327
N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC(F)(F)C2)CC1,CHEMBL1683114,6.070581074285707,6.700589953131626
CCCC[C@H]1CN(c2cc(OC)c(OC)c(OC)c2)CC[C@H]1N,CHEMBL396136,5.638272163982407,5.2443720059420365
CCOC(=O)c1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2,CHEMBL3121246,3.944010416614309,4.3099110138208925
C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL375146,7.721246399047171,7.203691999667707
Cc1nnc2ccc(N3C[C@H](CN)[C@@H](c4cc(F)ccc4F)CC3=O)nn12,CHEMBL3236118,6.913640169325252,6.784582609443774
Cc1ccc(S(=O)(=O)NC[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1,CHEMBL3357780,6.853871964321762,6.255659891046218
N[C@H]1CN(Cc2ccc(F)c(F)c2)C[C@H]1C(=O)N1CCCC1,CHEMBL428937,7.096910013008056,7.059908669594398
N[C@H]1CN(C(=O)c2ccc3ncccc3c2)C[C@H]1C(=O)N1CCCC1,CHEMBL249620,7.42021640338319,7.277107058816329
NCCCC[C@H](N)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,CHEMBL391721,3.931814138253839,3.9672145130900214
NC(CC(=O)N1CSC[C@H]1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccccc1.O=C(O)C(F)(F)F,CHEMBL451492,6.79317412396815,6.217785521816037
Nc1nc(NC2=NC(c3ccccc3)=CC(c3ccc([N+](=O)[O-])cc3)O2)nc(N2CCOCC2)n1,CHEMBL5405820,8.309803919971486,7.678528943257334
N#Cc1ccc(N2C[C@H](CN)[C@@H](c3cc(F)ccc3F)CC2=O)cn1,CHEMBL3236109,6.393618634889394,6.704087011348259
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccc(F)c(F)c3)[C@@H](Cc3ccccc3)C2)c1,CHEMBL360167,5.958607314841775,6.414952867803966
CC1CCNC(=O)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL397010,6.047574632888222,6.909923567507019
C[C@@H](c1ccc(N(C)C(=O)c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL437379,6.522878745280337,6.706950745879193
CC(C)=CCn1c(OC2CCNCC2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CHEMBL2408643,6.0,6.697307722969751
N#Cc1ccc(-c2cc(C(=O)NCC(=O)N3CCC[C@H]3C#N)ccn2)cc1,CHEMBL3233560,4.0,4.461636652818572
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2cc[nH]c2)c1=O,CHEMBL1650420,8.301029995663981,8.016112370568067
NCC[C@H](N=C(N)N)C(=O)N1CCCCC1,CHEMBL101656,3.0,3.730572735660154
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1ccc(F)cc1F,CHEMBL2425072,7.568636235841012,6.735532469264626
Cl.Cn1c(CCN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,CHEMBL1812729,4.060480747381382,4.970261449511545
CCCCc1nc2ccc(OCC(N)=O)cc2c(-c2ccccc2)c1CN,CHEMBL4083433,6.207608310501746,6.203877622380386
N[C@@H]1CCCN(c2cc(Nc3ccc(Cl)cc3Cl)n3nccc3n2)C1,CHEMBL4753503,4.653647025549361,5.0589892665483625
N#Cc1ccc(SCc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,CHEMBL4748680,4.351054817834328,4.248841272190772
COCCN(CC(=O)N1CCC[C@H]1C#N)C(=O)c1ccnc2ccccc12,CHEMBL3233545,4.0,4.088666261603855
N#Cc1ccc(CN[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,CHEMBL223497,7.468521082957745,7.1036873378317
C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2F)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL219278,7.366531544420413,6.8624688167463175
CC(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL1779709,8.657577319177793,7.795685083646839
O=C(NC12CC3CC(CC(C3)C1)C2)OC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5408398,5.0,4.713647409541304
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)F)C1)Cc1cc(F)c(F)cc1F,CHEMBL390240,7.537602002101044,7.158614364275866
Cc1cc2ccccc2c(Cn2c(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3Cl)n(C)c2=O)n1,CHEMBL3938789,7.958607314841775,7.614960078191367
CCCCC1CN(c2cccc3c2CCCC3)CCC1N,CHEMBL397144,4.866461091629782,4.907944161236831
N#Cc1ccccc1CN1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1=O,CHEMBL1779696,7.310691140876379,7.401626517140026
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC1C2CC3CC1CC(O)(C3)C2,CHEMBL469660,8.275724130399212,7.635911478952208
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CCS[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654427,7.844663962534938,8.54084620334764
C=CCC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,CHEMBL537000,8.159379381312206,7.978643457389488
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC(F)C1.O=C(O)C(F)(F)F,CHEMBL363115,7.769551078621726,7.453058261723609
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,CHEMBL1243403,4.0,4.114639107586278
CC(C)(CC(=O)NCCc1ccc(Cl)c(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL218393,6.742321425130816,6.553366884851626
Cc1ccc(-c2c(CC(=O)N3CCC[C@@H]3C(N)=O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,CHEMBL3217159,7.920818753952375,8.21003918841629
CCOC(=O)Nc1cnc(CN)c2cc(OC)c(OC)cc12.Cl,CHEMBL553407,5.638272163982407,4.711275289224913
C[C@H](c1nc(-c2ccc(OC(F)(F)F)cc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL220249,5.745937231958401,6.10552533712736
Cn1cnc2c(C#N)c(N3CCC[C@H](N)C3)n(Cc3ccccc3)c2c1=O,CHEMBL1951421,7.698970004336019,7.811565921719014
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C(N)=O)cc21,CHEMBL2147196,7.920818753952375,7.632470811812714
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)Nc1ccccc1.O=C(O)C(F)(F)F,CHEMBL515435,7.431798275933005,7.576811634339558
CS(=O)(=O)c1ccc2nc3n(c2c1)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)C3.O=C(O)C(F)(F)F,CHEMBL549645,7.251811972993799,7.852710676764725
COc1cc(O)c(Cl)cc1/C=C/C(=O)c1ccc(O)cc1,CHEMBL5416545,5.145086977692145,4.774115185771797
N[C@@H](CCn1cc(-c2ccccc2)nn1)Cc1cc(F)c(F)cc1F,CHEMBL5290009,6.823908740944319,6.998455641889983
O=C(CNc1nc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)nc(N2CCOCC2)n1)Nc1ccc(F)cc1,CHEMBL5275453,8.6345120151091,6.672290584718533
CC1(S(=O)(=O)n2cc3c(n2)CN([C@H]2CCO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)CC1,CHEMBL3654430,8.09151498112135,8.486408674863682
CCCCC(N)C(=O)N1CCCCC1,CHEMBL147314,3.6020599913279625,3.9675609341123472
NC(=O)Cn1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,CHEMBL3644463,8.769551078621726,8.630986454571485
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(F)cn3)CC1)c(=O)n2C,CHEMBL4749117,6.455931955649724,6.513629688244012
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(-c3ccccc3)c3ccccc3n1)c(=O)n2C,CHEMBL3953094,8.397940008672037,7.722216478705801
N[C@@H](CC(=O)NC1(c2nc(-c3ccccc3)cs2)CCS(=O)(=O)CC1)Cc1ccccc1F,CHEMBL2206474,7.221848749616356,6.690535087271402
COCCn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2C#N)n(C)c1=O,CHEMBL3945052,6.578396073130168,7.967916735128914
COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1OC.Cl,CHEMBL2418634,7.804100347590766,8.041657699646004
Cl.N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(-c3ccccc3)c2)CC1)C(=O)N1Cc2ccccc2C1,CHEMBL1814753,4.0,4.29105338721139
CC(C)(C)SC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL1779714,8.886056647693163,7.517375735043142
N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3805871,8.958607314841775,8.318375555653107
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CHEMBL237500,9.049814029706967,7.528394912184077
CN(Cc1ccc(C#N)cc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683125,6.537602002101044,6.569998935707166
C[C@H](c1nc(-c2ccccc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL216854,4.705533773838407,5.760068543887668
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCc3ccccc3C2)C(=O)N1,CHEMBL1242967,4.0,4.123703170553797
N[C@H](C(=O)N1Cc2ccc(F)cc2C1)C1CCCC1,CHEMBL5768759,3.853988590408761,4.81593415924477
N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2scnc2c1=O,CHEMBL4177478,8.167491087293763,8.227526501607976
Cc1nc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cs1,CHEMBL3127987,7.397940008672037,7.637165457061474
CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(C(F)(F)F)cc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL473176,7.070581074285707,7.287857650209255
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCn2c(nnc2C(F)(F)F)C1.O=C(O)C(F)(F)F,CHEMBL492733,8.301029995663981,7.946747124667638
N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069844,7.272458742971444,7.203231218594081
CC(C)Cn1c(CN)c(-c2ccccc2)c2ccc(C(N)=O)cc2c1=O.Cl,CHEMBL1812903,5.619788758288394,6.0959008011777405
N[C@@H](Cc1cn(-c2ccc3ncccc3c2)nn1)Cc1cc(F)c(F)cc1F,CHEMBL4798357,6.107905397309519,6.898903940037605
O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1cccnc1,CHEMBL2333023,5.7447274948966935,4.8110454145601045
N#Cc1ccc2c3c(ccc2c1)O[C@@H](c1cc(F)c(F)cc1F)[C@H](N)C3,CHEMBL3920234,8.074687908500351,6.6768331710456
CC(C)(C)NC(=O)OC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5426720,5.0,4.864177384942032
C[C@@H](c1nc(-c2ccc(OC(F)(F)F)cc2)no1)[C@H](N)Cc1cc(F)ccc1F,CHEMBL520067,5.356547323513812,6.66631295367827
Cn1c(=O)c2c(nc(S(C)(=O)=O)n2C)n(CC#Cc2cccc(NC(=O)CN3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)c2)c1=O,CHEMBL5598430,5.0,6.7412156297814905
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccsc1,CHEMBL3127980,6.769551078621726,7.296866433028594
COC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL5220474,9.337242168318426,6.636781966948655
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccccc3F)[C@@H](Cc3ccccc3)C2)c1,CHEMBL364385,6.161150909262744,6.538674873519551
Cc1ccn2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,CHEMBL3805751,9.30102999566398,8.267188228666733
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(F)cc1C(=O)O)c(=O)n2C,CHEMBL4528994,8.628932137728263,8.834822992592915
CC1(C)[C@H]2CC[C@]1(C)C(=O)[C@H]2NCC(=O)N1CCC[C@H]1C#N,CHEMBL4238169,4.801893001126599,5.280555314521695
C[C@H](NC(=S)[C@H](C)N)B(O)O,CHEMBL3686735,5.150297959092331,5.697149462170987
C[C@H](N)C(=O)N1C[C@H](F)C[C@H]1B(O)O,CHEMBL2063026,8.67778070526608,7.458045825997223
N#Cc1ccc(CN(CC(=O)O)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,CHEMBL227482,7.774690718274137,7.767110273626899
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2CC(=O)O)c1=O,CHEMBL4468423,7.046723663332696,7.578329601373568
COc1ccc(-c2nc3c(C(=O)NCC(=O)N4CCC[C@H]4C#N)ccnc3[nH]2)cc1,CHEMBL3233574,4.0,3.926656601708673
O=C([C@H]1CC[C@@H](n2cc(-c3ccccc3O)nn2)C1)N1CCC(F)(F)C1,CHEMBL5285764,6.207608310501746,6.004217287266769
C[C@H](c1nc(-c2cc(Cl)cc(Cl)c2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL219382,5.133122185662501,6.921528137027604
N[C@@H](CCN1CCC[C@H]1c1ncn(-c2ccccc2)n1)Cc1ccccc1F,CHEMBL565613,7.207608310501746,6.807370651360733
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@@H](N)C4)n(CC=C(C)C)c3c2=O)c1,CHEMBL1951429,8.397940008672037,8.338278151989288
Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(N3CCOCC3)nc21,CHEMBL3329703,4.0,4.749173445291558
N[C@H]1CC(N2Cc3c[nH]nc3C2)c2ccccc2[C@@H]1c1cc(F)ccc1F,CHEMBL3924307,6.0,7.9347507661787064
O=C1c2ccccc2C(=O)N1CC(=O)N1C(=O)S/C(=C\c2ccc(F)c(F)c2)C1=O,CHEMBL5630880,5.096367483915762,6.110986523409186
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(F)cc21,CHEMBL2147190,7.180456064458131,7.59843559028179
COc1cccc(-c2nc(-c3ccccc3)nc(N)c2CN)c1,CHEMBL290620,4.096910013008056,4.717321841485536
N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1cccc(F)c1)Cc1ccccc1F,CHEMBL562603,7.026872146400302,7.300783527788325
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccc(C(F)(F)F)cc1,CHEMBL245181,6.291579099865287,6.310346104100113
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2cccnc12,CHEMBL2385280,4.0,3.811639607144023
O=C([C@@H]1C[C@H](N2CCN(C(c3ccccc3)c3ccccc3)CC2)CN1)N1CCSC1,CHEMBL240602,7.67778070526608,8.165590221716927
N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)[C@@H](C(F)(F)F)O[C@@H]1c1cc(F)ccc1F,CHEMBL4640183,7.739928612014925,7.536842839973697
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(Cl)ccc2c1=O,CHEMBL228004,7.823908740944319,7.795470160779014
COc1ccc(-c2cnnn2C[C@H](N)Cc2cc(C)c(F)cc2F)cc1,CHEMBL6189534,6.468521082957745,6.224026013279305
N#Cc1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1,CHEMBL1683134,7.113509274827518,7.070989066218857
NC(CO)C(=O)N1CCCC1,CHEMBL97064,3.721246399047171,4.058191767809558
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCC(c3nc(-c4ccccc4)c[nH]3)CC1)c(=O)n2C,CHEMBL4744389,7.356547323513812,6.629873861786302
N[C@H]1C[C@@H](N2Cc3nn4nccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3806052,9.920818753952377,8.420195921245973
N[C@H]1CN(c2cc(-c3cc(F)c(F)cc3F)ncn2)C[C@@H]1N1CCCC1=O,CHEMBL1683558,6.311580177997289,7.16023094693077
O=c1cc(-c2ccccc2)oc2ccccc12,CHEMBL275638,6.769551078621726,4.4364005313580455
NCc1c(N)nc2ccccc2c1-c1ccc(Cl)cc1Cl,CHEMBL525183,6.431798275933005,7.54226208794526
CC(C)(CNC(=O)c1ccccc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL488418,8.346787486224656,7.692380378466399
N#C[C@@H]1CC[C@H](C#N)N1C(=O)CN[C@H]1C[C@@H]2CC[C@H]1C2,CHEMBL211024,6.625251653989896,6.114576946676397
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1,CHEMBL354576,6.958607314841775,6.7596412626536315
COC(=O)c1cccc(Cn2c(=O)cc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c2=O)c1,CHEMBL4856604,7.823908740944319,7.838283288171733
NC[C@H]1CN(CCc2ccc3c(c2)OCO3)C(=O)C[C@@H]1c1cc(F)ccc1F,CHEMBL3236121,8.070581074285707,6.675796286550049
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3ccccc3)CN1CC2,CHEMBL428894,6.698970004336019,6.482678021689475
CO[C@H]1CC[C@](CN)(c2cc(F)c(F)cc2F)CC1,CHEMBL3112965,4.804100347590766,5.891128268566355
NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1,CHEMBL2086608,7.508638306165727,7.027128544337731
N[C@H]1C[C@@H](N2Cc3cnc4nnc(C5CC5)n4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3806041,9.619788758288394,8.666971522243712
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(Br)cc2c1=O,CHEMBL2022467,8.578396073130168,8.05728755032924
O=C(NC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2)OCC(Cl)(Cl)Cl,CHEMBL5409197,5.0,4.60483487823272
N[C@H]1C[C@@H](n2ncc(N3CCC(O)(C(=O)NCc4cc(Cl)cc(Cl)c4F)C3=O)n2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5756218,8.818156412055227,8.24539434824206
CCCC[C@@H]1CN(c2ccccc2)CC[C@H]1N,CHEMBL234610,4.447331783887806,5.075600842218231
Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccc2c(c1)OCC(C(=O)O)O2)Cc1cc(F)c(F)cc1F,CHEMBL1683492,6.71669877129645,6.486244614754092
COc1ccc(F)cc1-c1c(CN)c(N)nc2c1c(=O)n(C)c(=O)n2C,CHEMBL2159186,7.698970004336019,7.301832015362377
Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccccc1)Cc1cc(F)c(F)cc1F,CHEMBL461129,5.795880017344075,5.444940301432351
